DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Value,ValueDistributionRelativeFrequency
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,13,13,0.026114518481665634,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,1,1,0.028907666834343135,1
Wetland: Palustrine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Palustrine Emergent,1,1,0.009154203289273709,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,2,2,0.01540979465984097,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,14,14,0.02348753132813665,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,3,3,0.015382712677819307,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,4,4,0.02740093857741081,1
Wetland: Palustrine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Palustrine Emergent,2,2,0.0061899881684452105,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,15,15,0.03543244506093613,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,5,5,0.013253084213620004,1
Wetland: Palustrine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Palustrine Emergent,3,3,0.014222608689713518,1
Wetland: Palustrine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Palustrine Emergent,4,4,0.020355069859661692,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,6,6,0.036109381662616465,1
Wetland: Palustrine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Palustrine Emergent,5,5,0.007318001828007062,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,7,7,0.016367447093132315,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,16,16,0.05126694660719503,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,8,8,0.019733111619761736,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,9,9,0.018046968937902294,1
Wetland: Palustrine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Palustrine Emergent,6,6,0.010286358785383354,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,10,10,0.027290340122254446,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,11,11,0.012458162284043759,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,17,17,0.038515243337122744,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,18,18,0.04617408735731523,1
Wetland: Estuarine Emergent Lateral Transport: BG Very Fast -> Aquatic,Site ID Wetland: Estuarine Emergent,12,12,0.017666992624526028,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,13,13,7.634132833106761e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,1,1,0.003004748667143293,1
Wetland: Palustrine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Palustrine Emergent,1,1,7.172772516644326e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,2,2,0.002125163837909003,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,14,14,0.0013289288244274589,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,3,3,0.0033491638881263234,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,4,4,0.0013444242099098964,1
Wetland: Palustrine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Palustrine Emergent,2,2,8.288556810476156e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,15,15,6.353254369863718e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,5,5,0.002619907108978688,1
Wetland: Palustrine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Palustrine Emergent,3,3,4.3957767198988455e-4,1
Wetland: Palustrine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Palustrine Emergent,4,4,3.7201239782484014e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,6,6,0.0019847965922120785,1
Wetland: Palustrine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Palustrine Emergent,5,5,8.247686085772029e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,7,7,0.0038244986903304442,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,16,16,5.308330466994037e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,8,8,0.0018541880683741524,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,9,9,0.0010434255180793368,1
Wetland: Palustrine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Palustrine Emergent,6,6,5.292273485443206e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,10,10,0.001143871452429126,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,11,11,0.0022872735730264894,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,17,17,6.395972427304453e-4,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,18,18,0,1
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,12,12,0.0016907142226958022,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,13,13,0.1905363191140222,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,1,1,0.33184489497568687,1
Wetland: Palustrine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Palustrine Emergent,1,1,0.36386667962376223,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,2,2,0.354495583956392,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,14,14,0.29271799916513686,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,3,3,0.3991217130320507,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,4,4,0.2811049543935005,1
Wetland: Palustrine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Palustrine Emergent,2,2,0.45623922013196416,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,15,15,0.14037252441466852,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,5,5,0.39276635378054187,1
Wetland: Palustrine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Palustrine Emergent,3,3,0.2160008207980476,1
Wetland: Palustrine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Palustrine Emergent,4,4,0.3503499569181037,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,6,6,0.23958889584507695,1
Wetland: Palustrine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Palustrine Emergent,5,5,0.4512618152539974,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,7,7,0.4008160212261857,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,16,16,0.3684969396977546,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,8,8,0.3433401971954576,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,9,9,0.43653942223315156,1
Wetland: Palustrine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Palustrine Emergent,6,6,0.4772923669071387,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,10,10,0.34929233957010325,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,11,11,0.46888442905655914,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,17,17,0.13144566471744704,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,18,18,0.27621204581289627,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,12,12,0.29583098305257927,1
Wetland: Estuarine Emergent Stabilization: BG Slow -> Deep Soil,Site ID Wetland: Estuarine Emergent,13,13,0.0044393390118786175,1
Wetland: Estuarine Emergent Stabilization: BG Slow -> Deep Soil,Site ID Wetland: Estuarine Emergent,1,1,0.003463754874988485,1
Wetland: Palustrine Emergent Stabilization: BG Slow -> Deep Soil,Site ID Wetland: Palustrine Emergent,1,1,0.0038888624484657215,1
Wetland: Estuarine Emergent Stabilization: BG Slow -> Deep Soil,Site ID Wetland: Estuarine Emergent,2,2,0.004199896862877021,1
Wetland: Estuarine Emergent Stabilization: BG Slow -> Deep Soil,Site ID Wetland: Estuarine Emergent,14,14,0.00385429895871818,1
Wetland: Estuarine Emergent Stabilization: BG Slow -> Deep Soil,Site ID Wetland: Estuarine Emergent,3,3,0.003372392062149026,1
Wetland: Estuarine Emergent Stabilization: BG Slow -> Deep Soil,Site ID Wetland: Estuarine Emergent,4,4,0.007076582924377334,1
Wetland: Palustrine Emergent Stabilization: BG Slow -> Deep Soil,Site ID Wetland: Palustrine Emergent,2,2,0.0038866878065299767,1
Wetland: Estuarine Emergent Stabilization: BG Slow -> Deep Soil,Site ID Wetland: Estuarine Emergent,15,15,0.0061442331775761645,1
Wetland: Estuarine Emergent Stabilization: BG Slow -> Deep Soil,Site ID Wetland: Estuarine Emergent,5,5,0.006747858172263209,1
Wetland: Palustrine Emergent Stabilization: BG Slow -> Deep Soil,Site ID Wetland: Palustrine Emergent,3,3,0.0040766347298426524,1
Wetland: Palustrine Emergent Stabilization: BG Slow -> Deep Soil,Site ID Wetland: Palustrine Emergent,4,4,0.0022721478342369915,1
Wetland: Estuarine Emergent Stabilization: BG Slow -> Deep Soil,Site ID Wetland: Estuarine Emergent,6,6,0.005508714100484825,1
Wetland: Palustrine Emergent Stabilization: BG Slow -> Deep Soil,Site ID Wetland: Palustrine Emergent,5,5,0.002495051971111305,1
Wetland: Estuarine Emergent Stabilization: BG Slow -> Deep Soil,Site ID Wetland: Estuarine Emergent,7,7,0.0013741944829956118,1
Wetland: Estuarine Emergent Stabilization: BG Slow -> Deep Soil,Site ID Wetland: Estuarine Emergent,16,16,0.00797708010939412,1
Wetland: Estuarine Emergent Stabilization: BG Slow -> Deep Soil,Site ID Wetland: Estuarine Emergent,8,8,0.009807107164935979,1
Wetland: Estuarine Emergent Stabilization: BG Slow -> Deep Soil,Site ID Wetland: Estuarine Emergent,9,9,0.006880550188484851,1
Wetland: Palustrine Emergent Stabilization: BG Slow -> Deep Soil,Site ID Wetland: Palustrine Emergent,6,6,0.0029935469698393704,1
Wetland: Estuarine Emergent Stabilization: BG Slow -> Deep Soil,Site ID Wetland: Estuarine Emergent,10,10,0.007703011616441664,1
Wetland: Estuarine Emergent Stabilization: BG Slow -> Deep Soil,Site ID Wetland: Estuarine Emergent,11,11,0.0060769682451227765,1
Wetland: Estuarine Emergent Stabilization: BG Slow -> Deep Soil,Site ID Wetland: Estuarine Emergent,17,17,0.005121154321039336,1
Wetland: Estuarine Emergent Stabilization: BG Slow -> Deep Soil,Site ID Wetland: Estuarine Emergent,18,18,0.006795362376667684,1
Wetland: Estuarine Emergent Stabilization: BG Slow -> Deep Soil,Site ID Wetland: Estuarine Emergent,12,12,0.011837970340522643,1
