Iteration,Timestep,StratumID,SecondaryStratumID,TertiaryStratumID,StateClassID,AgeMin,AgeMax,FlowGroupID,FlowMultiplierTypeID,Value,DistributionType,DistributionFrequencyID,DistributionSD,DistributionMin,DistributionMax
,,,,,Developed: High Intensity,,,Decay: AG Very Fast -> AG Slow [Type],,0,,,,,
,,,,,Developed: High Intensity,,,Decay: BG Fast -> BG Slow [Type],,0,,,,,
,,,,,Developed: High Intensity,,,Decay: BG Very Fast -> BG Slow [Type],,0,,,,,
,,,,,Developed: High Intensity,,,Decay: Snag Branch -> AG Slow [Type],,0,,,,,
,,,,,Developed: High Intensity,,,Decay: Snag Stem -> AG Slow [Type],,0,,,,,
,,,,,Developed: High Intensity,,,Emission: AG Fast -> Atmosphere [Type],,0,,,,,
,,,,,Developed: High Intensity,,,Emission: AG Medium -> Atmosphere [Type],,0,,,,,
,,,,,Developed: High Intensity,,,Emission: AG Slow -> Atmosphere [Type],,0,,,,,
,,,,,Developed: High Intensity,,,Emission: AG Very Fast -> Atmosphere [Type],,0,,,,,
,,,,,Developed: High Intensity,,,Emission: BG Fast -> Atmosphere [Type],,0,,,,,
,,,,,Developed: High Intensity,,,Emission: BG Slow -> Atmosphere [Type],,0,,,,,
,,,,,Developed: High Intensity,,,Emission: BG Very Fast -> Atmosphere [Type],,0,,,,,
,,,,,Developed: High Intensity,,,Emission: Snag Branch -> Atmosphere [Type],,0,,,,,
,,,,,Developed: High Intensity,,,Emission: Snag Stem -> Atmosphere [Type],,0,,,,,
,,,,,Developed: High Intensity,,,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0,,,,,
,,,,,Developed: High Intensity,,,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0,,,,,
,,,,,Developed: High Intensity,,,Net Growth Forest: Atmosphere -> Foliage [Type],,0,,,,,
,,,,,Developed: High Intensity,,,Net Growth Forest: Atmosphere -> Merchantable [Type],,0,,,,,
,,,,,Developed: High Intensity,,,Net Growth Forest: Atmosphere -> Other Wood [Type],,0,,,,,
,,,,,Developed: High Intensity,,,Transfer: AG Slow -> BG Slow [Type],,0,,,,,
,,,,,Developed: High Intensity,,,Transfer: Snag Branch -> AG Fast [Type],,0,,,,,
,,,,,Developed: High Intensity,,,Transfer: Snag Stem -> AG Medium [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Biomass Turnover: Coarse Roots -> AG Fast [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Biomass Turnover: Coarse Roots -> BG Fast [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Biomass Turnover: Fine Roots -> AG Very Fast [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Biomass Turnover: Fine Roots -> BG Very Fast [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Biomass Turnover: Foliage -> AG Very Fast [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Biomass Turnover: Merchantable -> Snag Stems [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Biomass Turnover: Other Wood -> AG Fast [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Biomass Turnover: Other Wood -> Snag Branches [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Decay: AG Fast -> AG Slow [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Decay: AG Medium -> AG Slow [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Decay: AG Very Fast -> AG Slow [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Decay: BG Fast -> BG Slow [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Decay: BG Very Fast -> BG Slow [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Decay: Snag Branch -> AG Slow [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Decay: Snag Stem -> AG Slow [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Emission: AG Fast -> Atmosphere [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Emission: AG Medium -> Atmosphere [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Emission: AG Slow -> Atmosphere [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Emission: AG Very Fast -> Atmosphere [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Emission: BG Fast -> Atmosphere [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Emission: BG Slow -> Atmosphere [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Emission: BG Very Fast -> Atmosphere [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Emission: Snag Branch -> Atmosphere [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Emission: Snag Stem -> Atmosphere [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Net Growth Forest: Atmosphere -> Foliage [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Net Growth Forest: Atmosphere -> Merchantable [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Net Growth Forest: Atmosphere -> Other Wood [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Transfer: AG Slow -> BG Slow [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Transfer: Snag Branch -> AG Fast [Type],,0,,,,,
,,,,,Developed: Low Intensity,,,Transfer: Snag Stem -> AG Medium [Type],,0,,,,,
,,,,,Developed: Medium Intensity,,,Biomass Turnover: Coarse Roots -> AG Fast [Type],,0,,,,,
,,,,,Developed: Medium Intensity,,,Biomass Turnover: Coarse Roots -> BG Fast [Type],,0,,,,,
,,,,,Developed: Medium Intensity,,,Biomass Turnover: Fine Roots -> AG Very Fast [Type],,0,,,,,
,,,,,Developed: Medium Intensity,,,Biomass Turnover: Fine Roots -> BG Very Fast [Type],,0,,,,,
,,,,,Developed: Medium Intensity,,,Biomass Turnover: Foliage -> AG Very Fast [Type],,0,,,,,
,,,,,Developed: Medium Intensity,,,Biomass Turnover: Merchantable -> Snag Stems [Type],,0,,,,,
,,,,,Developed: Medium Intensity,,,Biomass Turnover: Other Wood -> AG Fast [Type],,0,,,,,
