Iteration,Timestep,FromStratumID,FromSecondaryStratumID,FromTertiaryStratumID,FromStateClassID,FromAgeMin,FromStockTypeID,ToStratumID,ToStateClassID,ToAgeMin,ToStockTypeID,TransitionGroupID,StateAttributeTypeID,FlowTypeID,TargetType,Multiplier,TransferToStratumID,TransferToSecondaryStratumID,TransferToTertiaryStratumID,TransferToStateClassID,TransferToAgeMin
,,,,Elm/Ash/Cottonwood Group,Forest:All,,DOM: Aboveground Very Fast,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO,,0.0888,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,DOM: Aboveground Very Fast,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO2,,0.8882,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,DOM: Snag Branch,,,,DOM: Aboveground Fast,Disturbance: Fire (High Severity) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,DOM: Snag Branch,,,,DOM: Aboveground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,DOM: Snag Stem,,,,DOM: Aboveground Medium,Disturbance: Fire (High Severity) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Elm/Ash/Cottonwood Group,Forest:All,,DOM: Snag Stem,,,,DOM: Aboveground Medium,Disturbance: Harvest (Clearcut) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,Biomass: Coarse Root,,,,DOM: Aboveground Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,Biomass: Coarse Root,,,,DOM: Aboveground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,Biomass: Coarse Root,,,,DOM: Belowground Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,Biomass: Coarse Root,,,,DOM: Belowground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,Biomass: Fine Root,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CH4,,0.0013,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,Biomass: Fine Root,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO,,0.0116,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,Biomass: Fine Root,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO2,,0.116,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,Biomass: Fine Root,,,,DOM: Aboveground Very Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.3711,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,Biomass: Fine Root,,,,DOM: Aboveground Very Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,Biomass: Fine Root,,,,DOM: Belowground Very Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,Biomass: Fine Root,,,,DOM: Belowground Very Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,Biomass: Foliage,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CH4,,0.01,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,Biomass: Foliage,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO,,0.09,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,Biomass: Foliage,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO2,,0.9,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,Biomass: Foliage,,,,DOM: Aboveground Very Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,1,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,Biomass: Merchantable,,,,DOM: Aboveground Medium,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.03,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,Biomass: Merchantable,,,,DOM: Snag Stem,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,1,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,Biomass: Merchantable,,,,Forestry Sector,Disturbance: Harvest (Clearcut) [Type],,LULC: Harvest Live,,0.97,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,Biomass: Other Wood,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CH4,,0.0003,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,Biomass: Other Wood,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO,,0.0031,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,Biomass: Other Wood,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO2,,0.0306,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,Biomass: Other Wood,,,,DOM: Aboveground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,1,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,Biomass: Other Wood,,,,DOM: Snag Branch,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.966,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,DOM: Aboveground Fast,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CH4,,0.0067,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,DOM: Aboveground Fast,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO,,0.0606,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,DOM: Aboveground Fast,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO2,,0.6056,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,DOM: Aboveground Medium,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CH4,,0.0058,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,DOM: Aboveground Medium,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO,,0.0519,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,DOM: Aboveground Medium,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO2,,0.5189,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,DOM: Aboveground Slow,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CH4,,0.0027,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,DOM: Aboveground Slow,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO,,0.024,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,DOM: Aboveground Slow,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO2,,0.2403,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,DOM: Aboveground Very Fast,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CH4,,0.0099,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,DOM: Aboveground Very Fast,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO,,0.0888,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,DOM: Aboveground Very Fast,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO2,,0.8882,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,DOM: Snag Branch,,,,DOM: Aboveground Fast,Disturbance: Fire (High Severity) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,DOM: Snag Branch,,,,DOM: Aboveground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,DOM: Snag Stem,,,,DOM: Aboveground Medium,Disturbance: Fire (High Severity) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Estuarine Forested,,DOM: Snag Stem,,,,DOM: Aboveground Medium,Disturbance: Harvest (Clearcut) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,Biomass: Coarse Root,,,,DOM: Aboveground Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,Biomass: Coarse Root,,,,DOM: Aboveground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,Biomass: Coarse Root,,,,DOM: Belowground Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,Biomass: Coarse Root,,,,DOM: Belowground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,Biomass: Fine Root,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CH4,,0.0013,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,Biomass: Fine Root,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO,,0.0116,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,Biomass: Fine Root,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO2,,0.116,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,Biomass: Fine Root,,,,DOM: Aboveground Very Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.3711,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,Biomass: Fine Root,,,,DOM: Aboveground Very Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,Biomass: Fine Root,,,,DOM: Belowground Very Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,Biomass: Fine Root,,,,DOM: Belowground Very Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,Biomass: Foliage,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CH4,,0.01,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,Biomass: Foliage,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO,,0.09,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,Biomass: Foliage,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO2,,0.9,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,Biomass: Foliage,,,,DOM: Aboveground Very Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,1,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,Biomass: Merchantable,,,,DOM: Aboveground Medium,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.03,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,Biomass: Merchantable,,,,DOM: Snag Stem,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,1,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,Biomass: Merchantable,,,,Forestry Sector,Disturbance: Harvest (Clearcut) [Type],,LULC: Harvest Live,,0.97,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,Biomass: Other Wood,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CH4,,0.0003,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,Biomass: Other Wood,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO,,0.0031,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,Biomass: Other Wood,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO2,,0.0306,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,Biomass: Other Wood,,,,DOM: Aboveground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,1,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,Biomass: Other Wood,,,,DOM: Snag Branch,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.966,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,DOM: Aboveground Fast,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CH4,,0.0067,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,DOM: Aboveground Fast,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO,,0.0606,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,DOM: Aboveground Fast,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO2,,0.6056,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,DOM: Aboveground Medium,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CH4,,0.0058,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,DOM: Aboveground Medium,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO,,0.0519,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,DOM: Aboveground Medium,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO2,,0.5189,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,DOM: Aboveground Slow,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CH4,,0.0027,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,DOM: Aboveground Slow,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO,,0.024,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,DOM: Aboveground Slow,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO2,,0.2403,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,DOM: Aboveground Very Fast,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CH4,,0.0099,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,DOM: Aboveground Very Fast,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO,,0.0888,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,DOM: Aboveground Very Fast,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO2,,0.8882,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,DOM: Snag Branch,,,,DOM: Aboveground Fast,Disturbance: Fire (High Severity) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,DOM: Snag Branch,,,,DOM: Aboveground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,DOM: Snag Stem,,,,DOM: Aboveground Medium,Disturbance: Fire (High Severity) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Elm/Ash/Cottonwood Group,Wetland:Palustrine Forested,,DOM: Snag Stem,,,,DOM: Aboveground Medium,Disturbance: Harvest (Clearcut) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,Biomass: Coarse Root,,,,DOM: Aboveground Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,Biomass: Coarse Root,,,,DOM: Aboveground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,Biomass: Coarse Root,,,,DOM: Belowground Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,Biomass: Coarse Root,,,,DOM: Belowground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,Biomass: Fine Root,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CH4,,0.0013,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,Biomass: Fine Root,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO,,0.0116,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,Biomass: Fine Root,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO2,,0.116,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,Biomass: Fine Root,,,,DOM: Aboveground Very Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.3711,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,Biomass: Fine Root,,,,DOM: Aboveground Very Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,Biomass: Fine Root,,,,DOM: Belowground Very Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,Biomass: Fine Root,,,,DOM: Belowground Very Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,Biomass: Foliage,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CH4,,0.01,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,Biomass: Foliage,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO,,0.09,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,Biomass: Foliage,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO2,,0.9,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,Biomass: Foliage,,,,DOM: Aboveground Very Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,1,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,Biomass: Merchantable,,,,DOM: Aboveground Medium,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.03,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,Biomass: Merchantable,,,,DOM: Snag Stem,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,1,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,Biomass: Merchantable,,,,Forestry Sector,Disturbance: Harvest (Clearcut) [Type],,LULC: Harvest Live,,0.97,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,Biomass: Other Wood,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CH4,,0.0003,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,Biomass: Other Wood,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO,,0.0031,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,Biomass: Other Wood,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO2,,0.0306,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,Biomass: Other Wood,,,,DOM: Aboveground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,1,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,Biomass: Other Wood,,,,DOM: Snag Branch,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.966,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,DOM: Aboveground Fast,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CH4,,0.0067,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,DOM: Aboveground Fast,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO,,0.0606,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,DOM: Aboveground Fast,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO2,,0.6056,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,DOM: Aboveground Medium,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CH4,,0.0058,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,DOM: Aboveground Medium,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO,,0.0519,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,DOM: Aboveground Medium,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO2,,0.5189,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,DOM: Aboveground Slow,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CH4,,0.0027,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,DOM: Aboveground Slow,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO,,0.024,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,DOM: Aboveground Slow,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO2,,0.2403,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,DOM: Aboveground Very Fast,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CH4,,0.0099,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,DOM: Aboveground Very Fast,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO,,0.0888,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,DOM: Aboveground Very Fast,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission DOM CO2,,0.8882,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,DOM: Snag Branch,,,,DOM: Aboveground Fast,Disturbance: Fire (High Severity) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,DOM: Snag Branch,,,,DOM: Aboveground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,DOM: Snag Stem,,,,DOM: Aboveground Medium,Disturbance: Fire (High Severity) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Exotic Hardwoods Group,Forest:All,,DOM: Snag Stem,,,,DOM: Aboveground Medium,Disturbance: Harvest (Clearcut) [Type],,LULC: Transfer DOM,,1,,,,,
,,,,Exotic Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Coarse Root,,,,DOM: Aboveground Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Exotic Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Coarse Root,,,,DOM: Aboveground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Exotic Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Coarse Root,,,,DOM: Belowground Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Exotic Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Coarse Root,,,,DOM: Belowground Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Exotic Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Fine Root,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CH4,,0.0013,,,,,
,,,,Exotic Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Fine Root,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO,,0.0116,,,,,
,,,,Exotic Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Fine Root,,,,Atmosphere: CO2,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO2,,0.116,,,,,
,,,,Exotic Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Fine Root,,,,DOM: Aboveground Very Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.3711,,,,,
,,,,Exotic Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Fine Root,,,,DOM: Aboveground Very Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Exotic Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Fine Root,,,,DOM: Belowground Very Fast,Disturbance: Fire (High Severity) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Exotic Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Fine Root,,,,DOM: Belowground Very Fast,Disturbance: Harvest (Clearcut) [Type],,LULC: Mortality Live,,0.5,,,,,
,,,,Exotic Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Foliage,,,,Atmosphere: CH4,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CH4,,0.01,,,,,
,,,,Exotic Hardwoods Group,Wetland:Estuarine Forested,,Biomass: Foliage,,,,Atmosphere: CO,Disturbance: Fire (High Severity) [Type],,LULC: Emission Live CO,,0.09,,,,,
